archivo,hash,timestamp
notebooks/mlp_simple.ipynb,7d13938dc4970a0d7aed11034d7c74b49932df161f08326c2c5453d58fb446f9,1763575498
model/mlp_model.h5,eafdd7a923d1ea8ae8807afdd12bc02b3b9389b97d1c999e3a4965b5f3a8a0ba,1763575498
docs/report.md,63a4403be02adab218f832ade2fa65950352b8cb240139174a188788a689fc0b,1763575498
